date,dasIsland_0,dasIsland_1,dasIsland_10,dasIsland_11,dasIsland_12,dasIsland_13,dasIsland_14,dasIsland_15,dasIsland_16,dasIsland_17,dasIsland_18,dasIsland_2,dasIsland_3,dasIsland_4,dasIsland_5,dasIsland_6,dasIsland_7,dasIsland_8,dasIsland_9,total_build,total_draw
2026-01-25,2.7170236778807593,0.15229301893262892,2.0443966881769593,135.96359636323783,7.4336611668020485,14.745852126799,-43.990949784657566,-390.6530660680456,-579.1929065992762,81.61699276158275,-0.030538977043150225,81.67617495247914,439.6491234213499,0.0,0.0,96.62114523614407,19.760939620983613,10.984540222792596,31.989480909573498,925.3552201667347,-1013.8674614290225
2026-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-28,2.792679959108267,5.443826737427415,378.5512186087639,9.537836699379376,7.6976319469378796,440.05367018912517,68.85628287022153,6.019385156233853,3.593027911743615,28.25097024092285,-10.861506585893775,-60.23965121345711,-421.0223571145022,-465.5887484884389,0.0,-12.635270161091816,0.0,-6.0099803364182005,-424.15199934773517,950.7965303198639,-1400.5095132475371
2026-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-31,-4.4781030487672835,-5.876681705298019,-25.14878609588003,-4.582943050881847,-12.450830877637141,-393.01877424361214,-504.0146735466019,384.6336809118117,616.0105753299548,-10.43602144875878,22.805948358395224,360.9444540368477,-6.37782364668377,465.5887484884389,0.0,-260.07056759246325,-207.37055070928287,-0.05072813408728689,75.92645396524487,1925.909861090693,-1433.8764840999543
2026-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-03,4.348793923816702,9.004120663837151,-325.7699678133623,36.89570666804229,14.859300856990158,-12.350236581736711,421.93783120760264,-398.5387660118182,-631.9059826174467,2.141411336747056,0.1290603695954196,-458.8079608096095,427.40018076118594,-461.6620100295531,0.0,610.6863116578869,-54.39726070833177,-0.4259236631523818,36.203851871241525,1563.6065693169458,-2343.858108235011
2026-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-06,-3.6133654892605556,-10.403857711203106,-33.547410492350636,-52.726408097219654,-15.79764206329023,390.36307434589617,-364.6523481698968,318.78237609992453,-12.158522478781524,-245.457548523768,16.538901681988005,445.93270120722076,-152.4564863250982,461.6620100295531,0.0,-533.5465925244769,261.76781141761467,0.7658967867054162,19.47504439533601,1915.2878159642387,-1424.3601818753457
2026-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-09,4.350235818374379,6.689928892158787,31.610130468832796,-427.6587816997263,14.700464432646404,-481.42531221377857,-75.68099010211306,66.60425392748218,644.0645050962282,10.528854306551017,7.621869686460326,12.875259602388716,-188.83541907479184,-464.1059144406647,0.0,533.5465925244769,-371.89717205736923,-1.2160396897506436,195.14775475308974,1527.7398495086893,-2010.8196292781945
2026-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-12,-3.9142188911485136,-4.915529884197865,272.0312447324012,0.5168097697939374,-12.340433993979124,481.43440665628924,229.18327752878722,-303.31903885019204,-648.1109617429089,-8.621718365881417,5.808651404693199,-378.24202972495704,-90.9356535022813,464.1059144406647,0.0,-200.3158625190229,-20.50884955436416,3.0561595485126603,73.19087348467414,1529.3273375658164,-1671.2242970289333
2026-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-15,4.076458415890025,5.810151911373861,163.07377991840843,-0.4086702822262305,11.845497706571944,-438.8234986223001,293.22690308222195,-18.737939017258586,33.36846052552655,10.882056314967718,11.249967292583518,378.24202972495704,432.2275589021713,-465.5606519137633,0.0,-441.5591030729886,392.40602161173337,-4.021005189315009,-403.45650349513556,1736.4088854064057,-1772.5673715929875
2026-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-18,-3.1198900551390545,-4.790795931514353,-105.60060505941662,0.07998440656147432,-12.349977283365675,425.36270456527524,-462.82691029838435,335.2091138518621,-10.683027401224011,-9.109587423575752,28.273608149766574,-458.57474490021144,-170.928740072625,18.25780330380518,0.0,550.9873475414189,0.0,4.779010228770377,409.347296446281,1772.296868493741,-1237.9842784254563
2026-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-21,2.8229698142785637,8.282056623612007,-321.5948758720529,11.2806882656432,13.037054982706149,-415.2260823820798,-40.1759973386926,-383.37622911834336,625.4255286186064,16.853911496233632,-14.057770687919634,458.57474490021144,170.928740072625,-20.13977002272621,0.0,-555.1988923204882,-176.8999528816187,-4.17006577310164,-373.6768219261882,1307.2056947739165,-2304.5164583232113
2026-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-24,-3.464739249189879,-8.493451542286465,297.285526505327,88.03571804577695,-12.47104102731595,18.0446269818765,26.343072411865172,383.37622911834336,-224.983553539078,-22.04073603719703,-72.63276023996086,0.0,-48.06831813643803,467.44261863268434,0.0,323.4688426191028,176.8999528816187,6.386356134858797,383.84453447022594,2171.1274778016796,-392.1545997714662
2026-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-27,2.3335150697662903,7.03959661619374,-302.7774172276644,48.23915339984407,4.192701912334189,-35.264943812767044,476.65983522521174,-228.30853299966526,224.983553539078,17.940614821046417,4.099572070461261,-398.83856873616617,48.06831813643803,-467.882232578488,0.0,45.58919931353879,-287.5677922876647,-8.774817470367417,-29.80744611319399,879.1460601039125,-1759.221751225977
2026-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-02,-3.7781842348738572,-9.418116176089796,120.62973441072256,82.21125780215944,-7.482961816356751,438.3340132657749,-129.0757961817611,228.30853299966526,-581.885546120891,3.865644575249433,-4.919774475531449,324.66168009581315,-450.2543203446487,467.882232578488,0.0,-339.68431538644495,-65.59790122379218,2.4158659598189987,16.316271536786925,1684.6252332244785,-1592.0969159603899
2026-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-05,4.99177806298135,7.101684783145407,-110.85226279355277,50.762978837281324,14.456595163806924,-180.57013588929289,129.0757961817611,-399.56929983794356,3.6829511119923555,23.62722765677748,-1.1337002270543017,74.17688864035306,369.36983429515766,-464.345714732681,0.0,616.7127838248842,-35.839570703861014,-1.3904016553959226,-427.20335333580806,1293.958518558141,-1620.9044391755895
2026-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-08,-6.257285349516024,-5.812360700488032,-26.536143350869708,48.31328384004912,-12.830545311341877,-272.36313108012075,-280.81924587136945,399.56929983794356,-8.15874836972775,-4.696443220634014,-3.4262512612715366,-470.5379864430492,-355.2858045184807,464.345714732681,0.0,-621.9671331069386,9.030238401307434,-0.7706003247704939,116.33501306410385,1037.593549876085,-2069.461678908578
2026-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-11,4.763399504151079,6.091392425745434,16.577972207911195,41.517912005150926,14.376659921063519,-5.191404918287648,280.81924587136945,0.0,3.0625067093890395,11.745980788535206,5.0711952547148105,-4.007312088148669,12.128881849407742,-465.08815940664834,0.0,-22.74973104878096,11.251763479179935,-0.902842118044442,3.957302562351397,411.3642125789698,-497.93944957991005
2026-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-14,-3.0836904443712267,-5.66200561127704,-17.393146020114305,17.134116840705566,-12.977962358608318,8.387194889309118,-450.4479695337244,-421.0924596361278,-76.22116039263946,0.9318003514086595,2.9579211353671853,1.6108613307893394,-20.27644599589624,465.08815940664834,0.0,22.82293685945624,-9.840823899574579,4.647012094310077,-10.888683704104798,523.5800029079945,-1027.8843475964384
2026-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-17,2.8650388764432573,5.084017782305454,23.15213363340823,-393.4125858002461,13.208130782168185,-3.095178168827435,-68.7321715958136,23.045005042770878,29.446455247458303,4.01070102688385,19.485502966838975,3.5361083773568973,69.10776381696638,-467.56953279635053,0.0,-24.355386486729607,17.173231713110116,-3.5569242786886752,-89.93677786141419,210.11408926571053,-1050.6585569880701
2026-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-20,-2.0565900161907193,-4.496264153740515,-20.72818063875701,0.0,-14.24430748692347,-7.422248660950572,-3.505173659197928,-24.119522375690927,-38.033355740126574,-2.668526870513335,-23.501077141298797,-0.1709647707178374,47.01418143025064,467.56953279635053,0.0,26.169804550417933,-27.501285893353984,4.036898118414159,78.54379129004158,623.3342081854747,-168.44749740746167
2026-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-23,1.6277583152895385,6.170358835393301,14.285950526068337,0.0,6.818833779518143,5.019104265415692,-4.71928270906501,24.073184262424302,28.401361392749358,1.1086631116966892,-21.860946169661883,71.11535339974438,16.171218720460136,-467.731753960089,0.0,620.079509232575,14.307576006910939,-4.081604509271973,17.02118735684146,826.2000592050872,-498.39358734808786
2026-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-26,-1.6048534206570184,-5.352071269581764,16.914323706560186,486.1145426664523,-4.90277259949164,-5.4968177658737405,17.234125331820163,-15.683048502734746,-21.527589146549932,1.2794762090161966,24.804715045248393,29.20298767540674,-9.945548001850431,8.086359532062838,0.0,-618.5866017622303,-7.963121850950876,5.093401337669231,-21.489945442782716,588.729931504236,-712.5523697627032
2026-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-29,0.10747293725435157,4.266595852781204,260.41936182245786,-486.1145426664523,8.242959435069352,4.615113342620898,-5.772996484991803,14.853089609427903,56.61701605086681,-2.2197107230304685,95.49823439138912,11.140910331394116,18.233989930176236,-8.413744258111924,0.0,-41.595506151415876,3.6509075698999225,-4.947155405202473,26.42874166801566,504.07439294135344,-549.0636556892048
2026-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-01,-0.4406402397035563,-3.538137286459678,156.2176281499723,0.0,-16.997548403024442,42.029345723163686,5.758182016930485,-27.341577136737236,-58.292739059082585,0.28843971647004946,-103.38795515310616,183.26453711491666,303.7362488184572,9.90407958766987,0.0,40.52542798828962,-1.1494350981685566,2.0855761200746055,250.39999401551455,994.2094592514591,-211.14803237628223
2026-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-04,4.267227702224918,4.642472845240758,-259.304719358129,0.0,12.293992898168275,-46.29210305228469,-9.406413383418403,24.745649288577784,74.18097091316199,0.99730445801522,8.068890302354907,-296.9197290079743,-217.18408186139203,-7.324419150233676,0.0,-35.96180029247888,5.613437713587365,-0.7056121833932703,-36.10150475151895,134.80994612133122,-909.2003830408231
2026-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-07,-3.5744199708852102,-5.541114782495832,-79.1652148964564,0.0,-4.301391899635317,6.051704490389792,8.773273452086782,-13.962998070329137,-69.1806644449305,-0.41471752464730527,-4.195667833393353,206.0704468297145,-21.66643735965295,465.4794782487019,0.0,37.89531361601036,-8.233448824684311,4.95818845636904,-150.7891106987993,729.2284050932725,-361.02518630590964
2026-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-10,3.9613578842687422,4.679948447680654,69.00344136213569,0.0,14.070713404986193,-5.98480136282777,-1.6714164406108902,19.35082629702083,48.89248568741477,3.9610234375816074,-0.022743547149351798,4.969123311167001,110.15345101991458,-465.5293063304229,0.0,-32.16826585384726,4.9552682224491145,-5.222773355719109,216.12192946221185,500.119568536831,-510.5993068905772
2026-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-13,-4.671412377463712,-4.400933792731666,269.46649289244965,0.0,-13.20919097024214,27.492273082851316,4.344628654805594,-20.81664738578297,-40.802135927666676,-2.8972770304072184,6.269606577595347,148.0763395183704,-2.9358631534508315,465.5293063304229,0.0,36.53311663497309,-2.9273641625923337,4.155106960481091,0.027262986787769478,961.8941336387372,-92.66082480033755
2026-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-16,3.589347133276053,5.842175862612639,-429.91175124740363,0.0,11.276873710028129,-25.267014801802812,-4.645250185079058,16.011005917901,84.68852009451646,0.38795760846187477,-5.031230346505443,25.57442023889348,-260.04092545506205,-465.61870214668664,0.0,-30.60271059977333,380.6383208381977,-2.59439406233537,-0.36402510760322915,528.0086214038873,-1224.0760039522515
2026-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-19,-2.902718789549166,-1.0054260898436478,-39.04192098623549,0.0,-14.844569892388769,8.902398023529678,-2.8179508004948146,-2.529390143348428,-90.78635604674567,-0.2710114032246347,-0.9648953262849246,-159.6598688706355,62.77792711330246,465.61870214668664,0.0,29.72464166619163,-383.1856175733342,2.645384664916259,13.025080926992466,582.6941345416191,-698.0097259220852
2026-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-22,3.2423060595475253,-2.7778898334144033,129.46677334072342,0.0,15.700672940818476,-10.59699421618483,-4.022437394736509,9.037520701731031,40.403618535209795,1.0511716874117265,2.1617287058760413,-41.81468397003378,328.89592969634083,-467.71150880718005,0.0,236.1004605206434,383.1856175733342,-3.8064340694724814,-355.8036971900108,1149.2457997616366,-886.5336454810329
