date,jebelDhanna_0,jebelDhanna_1,jebelDhanna_10,jebelDhanna_11,jebelDhanna_12,jebelDhanna_13,jebelDhanna_14,jebelDhanna_15,jebelDhanna_2,jebelDhanna_3,jebelDhanna_4,jebelDhanna_5,jebelDhanna_6,jebelDhanna_7,jebelDhanna_8,jebelDhanna_9,total_build,total_draw
2026-05-08,-1.2137275696371799,-6.0466784000401095,1.0359035214939214,-2.2043658737573715,1.5410048858175578,-279.86090458574705,-38.11598927862092,3.4113154821962817,-0.9392828193602618,-0.5851296675978228,-15.149467388004064,-6.879255718415487,1.8590499900765718,-0.7152046914589592,-0.8367567166813242,-0.8919316481935093,7.847273879584333,-353.43869435751407
2026-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11,38.03155139263935,-9.723349376676255,0.2357170930960856,-5.601100408886123,-31.28899444411727,-93.22406315439555,-114.57440147354082,-88.99209693578736,34.06879618336854,45.661770983706,86.16758751377333,45.42672904609499,113.7205728660284,50.75421115144584,20.740899505130525,-3.635849654609687,434.80783573528305,-347.03985544801304
2026-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-13,-32.24082895436237,16.67870978653885,2.5685001445437665,13.056214452022047,30.461240096282943,90.32577292375011,108.67041564401426,79.57331579947099,-30.092979125388723,-43.20256805361196,-74.60943754894289,-34.673528230753845,-115.91643916199328,-48.90350196089738,-18.13967650549968,5.888653041708284,347.2228218883312,-397.7789595414501
2026-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-16,70.49404604571889,-4.347418866110616,3.98109446148861,-5.976573562920632,-27.88146145908101,-98.2226735402341,-107.66641846756556,-90.96784365719115,68.15682621916233,64.55353597656513,99.68763795717294,63.94774120251148,126.6303323375134,20.663419131353322,25.634364975744727,13.85769195740373,557.6066902646345,-335.06238955310306
2026-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-19,-73.2059561329938,1.037947725863458,-4.119623451901993,0.5865912301701756,27.35636594651145,390.609534341106,694.3108571952041,215.40433566224877,-71.72922723438964,-65.38233710580282,-35.87512798112165,-63.6877655575581,-126.7817915897377,-20.065911906498894,-26.941870114636856,-14.272263039582816,1329.305632101104,-502.0618741142243
2026-05-20,2.635242922228237,9.90679970186911,4.534456971350534,11.117891205613835,0.44009552575420824,-179.01270687027497,69.04078138008248,-125.7641539665144,10.922672683653946,7.058794565184275,-58.684423995669114,5.530940342027578,1.0048094398524263,1.4241718971713562,7.419521048336464,3.6294192742350715,134.66559695735953,-363.4612848324585
2026-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-22,79.79315627058259,10.914967608992418,1.6320686156289013,10.326900541548996,-26.617614285054124,-57.72475616155716,-393.8837745588268,21.85853598521871,62.70220765894687,60.94695509113025,102.15966310765327,56.30566089953174,120.9338873611677,21.132632539071622,22.64193221171592,18.185450749600612,589.5340186407896,-478.22614500543807
2026-05-23,26.71497648467793,1.4345405234631616,4.75703689062444,45.08190450777994,3.101624740754807,254.65083240664973,4.499784738469287,210.5464822313005,28.3166845604711,12.759675526712584,16.313414241497288,19.67629835628497,3.1303267015983,8.22980865631462,6.870507451041762,-1.407813721542072,646.0838980176405,-1.407813721542072
2026-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-25,-26.264030979927046,62.459419370192045,28.979717379688868,-31.543648979043297,24.87535627772723,363.667035805168,-80.49279358635424,421.32138392792217,-11.625653219790198,22.843324856558233,-21.38548918796715,-6.820031089490105,-123.70645787392674,-0.8205496794007632,-3.3427894874141493,10.631743489969478,934.777981107226,-306.0014440833137
2026-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-28,73.82924011049198,0.29613118828245205,14.839353792578418,-0.44301170933328105,-27.974914181609783,-118.57875622508314,515.5426788629773,-605.9085625669151,72.92569269008068,216.28828797657974,73.64212409274275,76.18709368133307,123.61022024329164,31.40264926664732,33.04296493031006,18.938858729058047,1250.5452955643736,-752.9052446829412
2026-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-31,-60.47917825813603,30.04633343759994,1.3764036924826797,12.815931074456604,28.881718144070998,-553.1861487455772,-691.8428605112932,-34.99847995186516,-43.411495826430034,-209.88434455366834,-59.7995665025537,-36.21238827489037,-124.19507869363693,-27.55577443839393,-23.391169595860557,-9.584274677180016,73.12038634861023,-1874.5407600294852
2026-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-03,15.72232277076994,-67.27460288108199,-25.815273154609866,-36.11550767488545,-29.319006008487573,-28.488518108278512,111.26819111462683,567.8360073933553,28.999368411253382,52.76085876193358,11.60327631903987,23.277044786749467,115.30456625988317,6.878595764620274,11.645348785934882,-4.302065675306774,945.2955803681667,-191.31497350265016
2026-06-04,-9.649935429757694,-8.051307769224863,-2.1645141847488265,-4.1200259609359495,1.2107678027976945,-19.115333027786924,113.57718065354182,9.768974671848817,-4.241027183503553,9.946722762932245,-5.842594115497778,-10.599584656287275,1.4386881922575412,-0.027574989337765147,-1.9960765046735178,0.026348450681427493,135.96868253405952,-65.80797382175415
2026-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-06,-50.11371709241995,2.908516239224293,2.722797886883418,15.631216379099802,28.82790332402519,58.68452405647643,107.43365448919987,-345.5291384384668,-91.35493749808377,-101.35710752327213,-35.778729943457876,-95.4966318170334,-116.9833636113588,-26.217375974070166,-26.919048537424153,-19.880401724717654,216.20861237490902,-909.6304521603047
2026-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-09,44.66843670370753,-18.878276165345685,-22.7107773700291,-10.629289553551528,-28.877344490123942,-112.17403424496077,-95.39231211049552,-135.70261299256688,42.13750926992469,6.627772520298284,33.62764935486438,41.58048435195658,122.86536434720708,16.978245099311476,8.678053312157921,8.719592557687124,325.8831075171151,-424.3646469270734
2026-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-13,-35.6011736233313,60.880541231987706,24.494074397363903,11.824265676840238,26.319474938502825,787.7864096649757,305.8021528378781,34.453008371584815,-30.046935333173316,28.266252011867298,-17.79187159048952,-38.556000840327705,-126.09509070510417,-7.198563014514162,-6.219145066182246,-5.9673800494069,1279.8261791310008,-267.47616022252936
2026-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-16,29.55456953309098,-49.81036521518155,-17.26782555559372,-18.522400855535583,-27.94474810973482,-138.76918542360352,-7.689774350177729,-291.46885696347545,40.264040175159344,-31.987588988666946,7.464923082569149,75.82083722654212,116.68183651801816,13.147702821437852,17.72321656250088,5.212617162046779,305.86974308136524,-583.4607454619694
2026-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-18,8.215395194324316,82.36189145783621,41.49239004985192,47.03325945195208,27.27511803778942,172.64767713364935,-535.2840387986279,154.25061919567992,5.417143526088796,27.662482155766337,5.944251634061336,1.4948391607662197,-113.73080660401658,100.30554524787613,3.211688293165891,16.693428337338528,694.0057288761466,-649.0148454026445
2026-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-21,169.78037711589212,33.50404533455195,10.482991212502588,15.81558607829691,-25.48613610323402,-827.0659302306058,-104.08296953306196,276.5424298573068,110.88290964016691,177.08806803986704,131.58471069963161,119.18511262151011,123.99937344320048,-55.83376017036344,44.80419348593298,33.72236756726273,1247.3921650961222,-1012.4687960372652
2026-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-25,-14.954028966796644,82.37663600207149,34.34131618258154,60.388079215305076,25.33570942190674,799.282874427019,112.75517244574044,36.060057543730714,24.660519343624475,8.294400194353017,22.56941465931875,74.15624980349729,-125.00573690669384,15.381522158048291,5.159386436244764,6.216043431299099,1306.9773812647406,-139.95976587349048
2026-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-28,-77.23855076506833,-119.00012811444718,-49.43597810070636,-81.72567530503625,-26.416004547359773,-267.02514101925226,213.6307687318382,272.00228645866724,-61.077227731897494,-97.99627588315553,-45.32265374617331,-95.77525487756031,126.93182633514586,-29.387401308605767,46.16926550459382,-25.04775506838545,658.7341470302451,-975.4480464676478
2026-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-01,-117.80994591561313,-75.93188118402043,-22.057054303862927,-23.65845781717988,29.310350114784438,262.03414319873696,453.82843945695413,-578.5830741043359,-127.1720299197685,-81.36236635169702,-77.28215907918086,-176.20954460552608,-128.6173088164925,-46.58351822088595,-119.95509256387047,-37.88074234025473,745.1729327704755,-1613.1031752226886
2026-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-04,47.19205271747269,5.830469619296957,0.9216772061970114,-4.76502028594572,-31.91032629194387,-559.7841879489988,-671.1512153695091,-167.1355626158195,71.54422512283676,44.47710989153246,-22.224786634072544,100.91653823453933,117.25627491956612,20.765875221257097,29.850131129581673,16.29564912134428,455.05000318362437,-1456.9710991462896
2026-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-07,29.851632425071557,82.85627325991221,32.780574580613205,44.97376185174899,30.36352717362222,-11.608281492814422,477.2708923821113,748.5570163804005,9.865543445416435,95.01745879607543,-13.64618830191379,29.007914055516945,-115.13351225648617,14.511843411370705,3.1292811664442124,14.043386481944676,1612.2291054102486,-140.38798205121438
2026-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-10,73.1824192762528,5.060536400738114,-5.873403756636166,-11.422346264811466,-27.211184589806567,444.9962139535318,72.51617133570382,-209.44813943003328,76.38101912052684,25.71897589177941,107.23227348933212,31.02425197789696,124.3093227901152,9.229205161364371,28.17176943516455,10.318478525791143,1008.1406373581971,-253.95507404128747
2026-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-13,-62.42906543978211,-3.902463145247777,7.417784595156671,7.638782962458121,37.284856159885884,-112.39456011574704,66.60408366523019,101.7999203948261,-84.4472935166803,-100.09174386689324,-121.22765920425236,-36.803712778937715,-129.19489880470798,-10.231552312127722,-24.9572616863233,-1.8661976524681085,220.74542777755698,-687.5464085231677
2026-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16,-62.977165040055,-95.23147925364954,-48.39064502824622,-53.15927688266401,-41.553136172669156,92.14948188637814,-84.63542362458969,-136.5592622401222,-23.34659071524511,-97.7272486598147,11.336031429290422,-37.6819246325678,118.915297909652,-15.397675052656371,-14.399235312471385,-34.69279043748285,222.40081122532055,-745.751853052234
2026-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-19,7.399276432102372,75.49864593091804,30.146771821937698,28.92811790822793,21.908231680697472,31.950898083539332,-385.5145623374408,81.8995449953375,-4.960631429304543,26.757165217253498,-8.70692618108791,-0.8647725826001843,-112.25538829764567,-7.875904402965636,-13.087154421876548,13.031633820973687,317.5202858909875,-533.2653396529213
2026-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-22,43.30944446209498,-41.58278068532591,-10.06272303311393,-6.590622766192857,-20.40924862418283,-409.1643292670372,158.59705807612428,-196.7377775983672,52.3746759137921,49.28224908563576,30.672073549799563,25.446703625788796,119.31067559617287,14.14754931518843,25.494362149705616,5.998464909935545,524.6332566842381,-684.5474819742199
2026-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-25,-42.053100764853646,51.32551914122468,19.60437220502601,20.040070397103353,31.691534817817768,270.8660610730386,315.88780223435947,191.30217169915176,-38.28436069702974,-28.23592880055122,0.37884740975825115,-34.66454475998133,-119.02333373059373,-12.480798820798068,-15.83329966519642,0.5549026980760973,901.651281675556,-290.57536723900415
2026-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-28,68.86043275815575,-42.14137730400544,7.024854528838623,-15.268159840239154,-29.728808686830686,-244.5651167883383,-736.2716958204346,-329.3354783021455,54.357695344443314,196.7430892984248,50.69186831282789,57.81435820191813,110.87753779706657,26.950352135084643,21.53893020422067,7.314389635804284,602.1735082167847,-1397.3106367419937
2026-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-31,-81.91491996702017,5.991572732055851,-26.540877432629234,-0.056873016768309755,31.65929333580486,-61.86528406786954,718.9906860037843,598.4735310937866,-89.26830199009297,-192.49504885290213,-84.29651606851549,-132.87230998311662,-111.13308560717705,-31.96988666702724,-34.522206550299586,-19.878851823407384,1355.1150831654318,-866.8141620268257
2026-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-03,-22.156126727025782,-107.30224207571096,-37.57700857487618,-37.43848332553633,-27.61729998414207,215.09135336938502,-55.11795602456946,-375.54279704508883,-17.45547941844957,-80.3596516371416,-15.071354816053063,15.608693734585191,119.82939832499682,-15.73178677266676,-8.361654064496747,-27.030463973164444,350.52944542896705,-826.7623044389218
2026-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-06,-150.70273727624118,-82.46052248401631,-32.79304148665685,-34.197579070879875,23.417734458575346,284.78057885685934,48.4905469896961,-299.3426854179739,-157.50193032416811,-140.0394972315593,-161.34529726201973,-149.42101703013503,-117.3184192278884,-51.007424339219945,-59.393716924774765,-45.14449639281775,356.6888603051308,-1480.6683644683512
2026-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-09,14.911457645781223,-43.21203961984342,-20.07006503019089,-18.92139523679728,-24.388017589532275,-281.7321218000413,90.33000806341123,265.29201157139636,11.76966907156352,28.10106730913016,20.472411129668647,5.1986921289328025,110.20695015236025,0.9306064179577807,15.23983295738182,-8.851965586046223,562.4527064475838,-397.1756048624514
2026-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-12,-15.625235243508302,40.00002282767266,17.77555937173622,15.984798251617292,27.20723418512469,93.08934051732346,-109.84680143449211,262.0531184869327,-18.208719342761963,-27.551128797998246,-53.06079582809477,-22.943109440082683,-107.39386765184585,-2.8050302271278342,-15.349189926422026,4.4065894268205446,460.51666306722757,-372.78387789233375
2026-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
