date,rasTanura_10,rasTanura_11,rasTanura_12,rasTanura_13,rasTanura_14,rasTanura_15,rasTanura_16,rasTanura_17,rasTanura_18,rasTanura_19,rasTanura_20,rasTanura_21,rasTanura_22,rasTanura_23,rasTanura_24,rasTanura_25,rasTanura_26,rasTanura_27,rasTanura_28,rasTanura_29,rasTanura_30,rasTanura_31,rasTanura_32,rasTanura_33,rasTanura_34,rasTanura_35,rasTanura_36,rasTanura_37,rasTanura_38,rasTanura_39,rasTanura_40,rasTanura_41,rasTanura_42,rasTanura_43,rasTanura_44,rasTanura_45,rasTanura_46,rasTanura_47,rasTanura_49,rasTanura_50,rasTanura_51,rasTanura_52,rasTanura_53,rasTanura_54,rasTanura_55,rasTanura_56,rasTanura_57,rasTanura_58,rasTanura_59,rasTanura_6,rasTanura_60,rasTanura_61,rasTanura_62,rasTanura_63,rasTanura_64,rasTanura_66,rasTanura_67,rasTanura_7,rasTanura_8,rasTanura_9,total_build,total_draw
2026-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30,0.0,8.673536646282999,24.475716660420236,426.4290809943503,-52.77629934703419,-267.5939594111262,-150.99061976923596,11.165099008031655,213.91976690841443,-331.32683600892756,4.170893136438681,4.773872480906255,-14.232716802537325,57.328797879493855,0.0994354679803073,-47.93755465071675,-110.26628197219235,12.87926734543356,46.70506917407783,-1.234628458121617,-0.12126435542799299,18.03867961581587,-0.9700562404927041,9.773083512885526,0.0,8.979138849775714,0.7622179253186915,1.5432634759646608,127.56503595857481,0.0,20.486463010865613,39.99590983284841,-7.535353067537042,-16.489086610871308,-96.12246434421783,0.0,0.33564141331633435,0.7699707906056429,26.151521937514875,5.63523719695599,35.359822119728896,99.99968212566725,-108.6623794593994,6.555342259953817,-63.0024715006152,0.0,-25.33901843329816,-15.59590535985287,83.39871334220149,11.776596448587837,90.97681921297591,1.8386015182028497,-97.9779429490302,6.88490533020052,-3.3736979656136827,1.3415868320942246,-77.0382573420899,-4.806757558625017,0.0,28.084036174376322,1436.8728045862615,-1493.3935516069632
2026-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-05,0.0,6.52744525406143,-6.142552948896599,0.0,-6.059157683689235,3.1648405000757776,2.133098449309473,2.452182400479913,346.0964697409903,100.2941586484122,59.42910704447923,1.1475703383608489,-4.739781355626474,0.0,9.802126850177011,3.7676379697373488,3.138392453342094,-4.233330350718636,17.59567287158384,2.7903890519661365,1.6028592891641311,-23.03128201149873,1.8734225500105532,-18.4918422392105,0.0,4.998899494422221,21.213562056563358,-0.17688220629064016,0.0,0.0,0.0,0.0,-86.49413328538292,93.25511949896988,-27.264577838560495,-7.674121644530591,0.19907325203533402,-0.4266584723131964,0.5259581675545196,1.077829462480804,-13.713393783875626,6.4826082147446,97.36834728985279,37.693506163461166,3.9347789042554213,-115.36267876485735,-95.20968557597023,17.588905801753995,-82.36059136989331,2.930386519077234,-14.098334096505278,0.7528901136812638,89.6002836368056,0.0,9.396433626306825,88.392493012113,90.1083345615932,4.806757558625017,0.0,13.15104394636961,1145.292584692816,-505.4790036278198
2026-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-11,0.0,-274.0593142064024,31.43875753458374,-366.1233395641164,-1.581356081154605,-19.3400041556299,371.6922190547658,-7.612123952128459,-324.3910420245286,242.39232267980768,-3.6598036279885564,-4.10440446965053,-197.08339891397554,-165.64911709357708,-7.611610519816983,-2.6553580623088058,-0.14188013173505898,-0.47834460288702396,28.58129936499591,-3.466166566496191,-0.5076005597363983,8.833651545957167,-0.6583744200602815,18.4918422392105,0.0,-0.11743584410956828,9.750037227330992,-2.998175912380946,0.0,0.0,0.0,0.0,111.72744494077892,-95.36684196133537,39.915119247094566,7.674121644530591,-1.2555113451432554,-0.8136967903821788,-0.15034208157466492,-13.422045681807766,2.8266891366170896,-7.662768722424662,-6.543326361432613,-70.91589397409236,-14.520317769677131,107.46806247827988,12.948334098561551,39.94907645975666,0.06423073845449835,-120.25594468653127,-7.102441580999846,-1.101001980785237,-90.52145406641102,-64.03969914997461,-11.004778248187504,0.0,-32.6215909539667,-373.6897388967752,0.0,-8.659178668829728,1033.7532083907254,-2301.8854236290144
2026-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
