date,khargIsland_0,khargIsland_1,khargIsland_10,khargIsland_11,khargIsland_12,khargIsland_13,khargIsland_14,khargIsland_15,khargIsland_16,khargIsland_17,khargIsland_18,khargIsland_19,khargIsland_2,khargIsland_20,khargIsland_21,khargIsland_22,khargIsland_23,khargIsland_24,khargIsland_25,khargIsland_26,khargIsland_27,khargIsland_28,khargIsland_29,khargIsland_3,khargIsland_30,khargIsland_31,khargIsland_32,khargIsland_33,khargIsland_34,khargIsland_35,khargIsland_36,khargIsland_37,khargIsland_38,khargIsland_39,khargIsland_4,khargIsland_40,khargIsland_41,khargIsland_42,khargIsland_43,khargIsland_44,khargIsland_45,khargIsland_46,khargIsland_47,khargIsland_48,khargIsland_49,khargIsland_5,khargIsland_50,khargIsland_51,khargIsland_52,khargIsland_6,khargIsland_7,khargIsland_8,khargIsland_9,total_build,total_draw
2026-07-30,-22.593979451100342,-131.2408525989052,-4.202174092548318,39.77556031036377,0.0,-57.3783703052128,32.27902179289982,-58.02213723864488,-98.76463964250591,559.844733726376,12.673567322788003,23.694602435628536,20.44318496765825,5.446477635957592,-35.081031065368734,-1.5826060726576834,-15.584727262549569,85.67897127083963,-82.32274348812241,-80.28430905719573,52.26989613506664,-1.4864805993897607,0.0,-225.65212487032707,-44.443181035530465,-23.736581171141037,-1.9171179166848888,12.153277496339287,-5.862343003873801,-3.1218946063997284,6.919598123459932,-18.61096089744143,-11.000558849568755,-20.281000672949276,37.76638743257441,7.026517352747033,-1.310616655728896,-506.68109671307263,59.43761032841087,-142.766312508584,-12.855462622482795,141.6573518654151,0.0,-50.13288184222745,44.26058190025676,12.860781267177197,-5.162439620042569,270.0058613376992,18.154518923151816,-20.81243272773293,-32.80139590425219,23.22077066149481,-16.248153110160725,1465.5692722863043,-1731.9406056024015
2026-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-01,22.927929235397023,153.81325055486465,16.499313977122657,-38.421534254403554,0.0,59.5619015105007,-32.87040836285963,58.02213723864488,83.29893932839506,0.0,-6.099407818070497,-30.005005518375604,-54.76055486163229,-11.101161142377416,7.783811992097297,-2.9486127077583806,15.584727262549569,-86.42442523615755,71.4057735205727,80.28430905719573,-58.389525084076915,2.4031940123099487,0.0,159.61449782584455,44.69598580498199,23.736581171141037,0.8459376938316855,-13.829690615250932,8.731393693141115,4.022395434663981,-3.6215963309897345,18.182503259968684,18.2854715077172,20.281000672949276,-13.27111235782341,-10.777157907952802,1.310616655728896,-116.06303770719062,0.0,-413.4627289578009,16.237047295053838,145.53556704513613,0.0,-29.886411960290424,-75.4476076305944,-9.459757391489228,5.575564467390271,0.0,-18.03840498530114,-20.457501577002464,30.912020864326855,-18.87391356274451,21.804437319759977,1091.3563084012856,-1064.2095559701422
2026-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-05,38.78093385512103,-84.0843852016799,-2.8684409147836267,50.0542753240203,0.0,-64.36182345165348,43.673726495962185,-69.14759679634672,493.3756396146809,0.0,38.81117702010006,50.07477116233262,89.21157041583234,9.917229486094497,17.49547993897373,4.962242784488364,-12.117524714012282,21.469779218979063,-71.2730234208047,-77.9225019827037,56.32218231254735,4.103913044168265,0.0,-166.54108349676804,-41.16722095045119,-20.58876081330568,2.305563887342054,13.829690615250932,-14.22106094052727,1.79268112059313,2.687249230396468,-17.051905404109828,-20.004852280071603,-22.97439696749316,31.123983323738095,-22.654990437181596,0.0,684.3494989494934,-356.240463119749,108.87732899239089,-5.139590963682858,52.01703532163706,0.0,-19.108031444586974,13.072004503424774,21.987787143674215,-3.671477279925719,-293.5464472255536,22.55075165617878,-1.0200228379965992,-22.237878670483596,25.18550365912856,-2.84295509769558,1898.0319990765488,-1410.7864344115665
2026-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-07,-5.805772857455886,77.64773737012781,-5.004593595981249,-52.85872676317196,0.0,44.420560491153154,-40.5930983021934,69.14759679634672,65.31770327719452,0.0,-16.429195021377936,64.07659729453391,6.141618200603989,-2.488271099019912,-22.801941122682997,3.1378454558294617,12.117524714012282,-13.854550829423125,82.18999338835444,77.9225019827037,-61.565246044471515,2.417842045903264,0.0,142.06984211384344,40.697322581158105,-7.562056050064682,1.3064501491207339,-11.440958317467333,17.407412992452503,1.0076730152339441,-6.847410976072337,16.68240640253952,20.004852280071603,22.97439696749316,-9.473172680795425,24.60913172991185,0.0,51.55128467241628,28.27074949951039,17.875669624038565,8.589988136202447,-217.4972000833864,0.0,-20.747165722278865,23.028809836454908,-22.21664384533523,7.116622755300341,-72.69472049556423,-24.06125704386724,-82.15999405943614,17.161414857107097,-26.64765089252335,-6.1465253323857905,944.8915486296181,-728.896151134955
2026-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-11,31.55131264192588,-109.93125723835128,3.9574038211292355,40.57825947850198,0.0,-96.18117888153962,34.935106645228636,-66.69184047415608,0.0,0.0,28.21645674005008,-78.30175901046351,-3.3833430033414627,0.5402976352584665,-26.833741778125695,-8.05883508840407,0.0,17.633785311297746,-83.81669469138043,-78.36498716197076,42.25165681183868,-1.1698845823697048,0.0,-140.07081122977462,-42.36741722806802,7.042119570515963,0.44242225481983044,11.440958317467333,-14.05901516195637,-4.898758566835022,8.809289148408745,-15.690676276924322,-20.64634973083198,-21.20963377712948,12.105614522576914,-22.762619319300356,0.0,-58.188840604220054,183.368911008175,363.9601589367404,-9.62415473377693,124.70840432444727,0.0,10.62101273580322,0.28999661046495023,13.007991103793378,-7.910319788370951,-3.1100568081993845,23.230849204250728,19.671818087874446,-30.400491591275323,22.676074374515796,-0.1952726520608412,1001.0398992850849,-943.8679393788265
2026-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-13,-189.65801464071941,55.72818562658597,4.003890200862312,-29.74621709782735,0.0,85.73819749398238,-30.337673940955312,66.69184047415608,0.0,0.0,0.2683407574537268,-31.38120731815885,15.338919583300827,4.884423138006125,16.137500904585295,3.182471048622567,0.0,-19.32425800317916,83.81669469138043,78.36498716197076,-150.7908616955297,-151.5681838475482,0.0,133.059324136953,40.90202399603653,5.509756764523598,-2.946186290234007,-10.064048760069214,15.73043124706624,6.692078363791661,-11.3818299976282,8.637473674614302,16.499003231676355,21.20963377712948,33.06335862342909,23.36491004699102,0.0,-25.454649481976173,-33.622416925532626,-15.681016021209885,5.632537948516896,-268.45416500915314,0.0,13.999426583103574,56.85656763635113,-11.747928443063167,6.353556572607631,-2.998204630241671,-23.076775946918627,-35.62116156915121,38.82554622502229,-9.68650038049114,6.014227028540452,846.5053069372597,-1053.541299999587
